timestep,v_cmd,w_cmd,d_tg,dtheta_tg
30,-0.469331294298172,0.01791173219680786,5.742387799124071,0.5385078048700879
31,-0.45611149072647095,-0.03619116544723511,5.711413230960501,0.5368117200383764
32,-0.43067923188209534,-0.11426573991775513,5.681863482512066,0.5273934170042249
33,-0.4356063902378082,-0.08008682727813721,5.653490401899644,0.5215123055171941
34,-0.45704275369644165,0.07121443748474121,5.6241540118678595,0.5250977990046615
35,-0.4555604159832001,0.09504425525665283,5.594164471005455,0.533644080905357
36,-0.44393783807754517,0.06460881233215332,5.564835523676564,0.5395798650004093
37,-0.4314197599887848,0.04867088794708252,5.536641116965316,0.543038946294372
38,-0.41444993019104004,0.001714169979095459,5.509387275111972,0.5436523498338866
39,-0.4258328676223755,0.015276551246643066,5.482107952217261,0.5443442108161425
40,-0.39246952533721924,-0.05207681655883789,5.456054746358182,0.541447551965516
41,-0.40054789185523987,-0.04345712065696716,5.430630288144382,0.5384172306682276
42,-0.4056924879550934,-0.02899402379989624,5.405206742596661,0.5365909252100611
43,-0.41691526770591736,3.832578659057617e-05,5.379342872282292,0.5363351200351879
44,-0.43202462792396545,0.05769503116607666,5.35259755664472,0.5393631723216918
45,-0.4544920027256012,0.13869082927703857,5.3246938759184825,0.5504432671361327
46,-0.46819162368774414,0.19602900743484497,5.294603679418303,0.5669370440911635
47,-0.48128411173820496,0.30334925651550293,5.262862656931315,0.5917291591599052
48,-0.48416686058044434,0.3493598699569702,5.228892422026559,0.6216187668147508
49,-0.48475971817970276,0.36344242095947266,5.1951202172201665,0.6578264221088574
50,-0.48452597856521606,0.3508646488189697,5.161049507974715,0.6916268606043219
51,-0.4835064709186554,0.34111857414245605,5.125346885234429,0.7231025285793261
52,-0.48195546865463257,0.3391064405441284,5.088107213834949,0.7569398012649541
53,-0.4801015257835388,0.334808886051178,5.050328861813485,0.7855898654886878
54,-0.4772673547267914,0.3651154637336731,5.012136620838656,0.8214199135341744
55,-0.4643821120262146,0.4398444890975952,4.9729359259602495,0.8636292182487865
56,-0.35398975014686584,0.4693605899810791,4.938702750054631,0.909446313863886
57,-0.14704552292823792,0.4750809073448181,4.91508162330713,0.963803374967855
58,-0.09389042854309082,0.4779168367385864,4.904442237125561,1.0246655731405423
59,-0.2966815233230591,0.4813004732131958,4.888727566373492,1.0803880856665788
60,-0.27237626910209656,0.483123779296875,4.860201055976738,1.1376705001248875
61,-0.27022960782051086,0.48330754041671753,4.833797399494034,1.185311176553844
62,-0.35722196102142334,0.485095739364624,4.8018569124039825,1.241445767439019
63,-0.4034825563430786,0.48640304803848267,4.762230547048439,1.294034269135294
64,-0.4520847797393799,0.4888627529144287,4.717943076236553,1.3453176388010673
65,-0.4587526023387909,0.4890126585960388,4.670539948483497,1.3935238923310687
66,-0.4676096439361572,0.48971986770629883,4.623533550891867,1.442614577180652
67,-0.46470874547958374,0.4888879060745239,4.5755170614282825,1.4907438537955322
68,-0.46452420949935913,0.48753821849823,4.527028274632829,1.5406034030203821
69,-0.48245513439178467,-0.4501339793205261,4.48130364076591,1.5261045665364423
70,-0.45065179467201233,-0.46282318234443665,4.438305440405205,1.479469014667268
71,-0.2508710026741028,-0.17066442966461182,4.398769184270577,1.4533819480711976
72,-0.3463044762611389,-0.3635912537574768,4.365556162207925,1.4239973278711637
73,-0.37631678581237793,-0.4132763743400574,4.329731567419735,1.3846182542904706
74,-0.40529996156692505,-0.4268762469291687,4.29151738856067,1.345269108684755
75,-0.4334620237350464,-0.4495376646518707,4.251408012947369,1.3020743049257681
76,-0.4434564709663391,-0.4646308422088623,4.210348460923297,1.2554526415605651
77,-0.4477533996105194,-0.4688150882720947,4.168514860347053,1.2099599798917862
78,-0.4395250678062439,-0.476453959941864,4.128818571113876,1.1680439410866577
79,-0.4550063908100128,-0.4830949306488037,4.088609467519598,1.119810670541822
80,-0.4465016722679138,-0.48166778683662415,4.048787605467356,1.075702739877124
81,-0.4454459249973297,-0.48231637477874756,4.010083040940029,1.0314697872158132
82,-0.4409525990486145,-0.48293057084083557,3.9711941206057584,0.9857976143360706
83,-0.43826431035995483,-0.48383280634880066,3.9344847320253393,0.9423402049751792
84,-0.4490048885345459,-0.48356953263282776,3.8993193183870467,0.8972260195533607
85,-0.45485448837280273,-0.4816584289073944,3.8639590865060485,0.8535483553200696
86,-0.45766377449035645,-0.46923577785491943,3.830186062090778,0.8099865117171645
87,-0.455658495426178,-0.4292641878128052,3.7980585881817475,0.7703865820670325
88,-0.4282774329185486,-0.2750619649887085,3.768611883101269,0.7387659704863735
89,-0.40615832805633545,0.2565326690673828,3.7418100093801976,0.7519681863598641
90,-0.37664705514907837,0.21962273120880127,3.717344415215449,0.7727777831053159
91,-0.38445502519607544,0.23800605535507202,3.691155309273722,0.7936802794693186
92,-0.17727240920066833,0.2675192356109619,3.6695266468810956,0.8210013498041836
93,0.13727307319641113,0.34463953971862793,3.660387734866988,0.8578165995639104
94,-0.08707371354103088,0.18647462129592896,3.654876325121843,0.8841439153692843
95,-0.2607085704803467,-0.06755849719047546,3.645591334303367,0.8837155324455206
96,-0.25030723214149475,-0.0935359001159668,3.6292260495790876,0.8757918626756813
97,-0.4097306430339813,-0.23629313707351685,3.6108330811230878,0.8520616355601083
98,-0.45089632272720337,-0.34703749418258667,3.5872483421013377,0.8149346796462996
99,-0.4565836787223816,-0.18865054845809937,3.559419255985637,0.7924529255498014
100,-0.46276912093162537,-0.006502062082290649,3.530847553536706,0.7896011712256056
101,-0.44508641958236694,-0.07051879167556763,3.5032456187658245,0.7853838994124109
102,-0.4313516616821289,-0.005831241607666016,3.477042708699494,0.7843416204941145
103,-0.3724220097064972,-0.03788307309150696,3.4535026161848115,0.7821495730523048
104,-0.34265759587287903,-0.08272138237953186,3.4328255477115786,0.7768316527888073
105,-0.3959696888923645,-0.008737444877624512,3.4113279612401395,0.7754356216137082
106,-0.44059810042381287,0.1294933557510376,3.386700568972286,0.7842332031730297
