#{"t_start": 1769022617.4688556, "env_id": "None"}
r,l,t
-600.0,600,2273.678067
-600.0,600,2302.098264
-600.0,600,2310.526454
-600.0,600,2314.020209
-600.0,600,2315.243364
-600.0,600,2320.753755
-1185.0,186,2322.304061
-600.0,600,2337.125463
-600.0,600,2338.497958
-600.0,600,2340.028486
-600.0,600,2376.792733
-600.0,600,2380.275108
-600.0,600,2381.637536
-600.0,600,2387.251884
-600.0,600,2388.960039
-1106.0,107,2392.055412
-600.0,600,2403.647309
-600.0,600,2405.056302
-600.0,600,2406.500858
-600.0,600,2442.97191
-600.0,600,2447.660552
-600.0,600,2453.275572
-1596.0,597,2454.643149
-600.0,600,2458.235796
-600.0,600,2469.839945
-600.0,600,2471.254074
-1003.0,4,2471.759976
-600.0,600,2472.720228
-1059.0,60,2479.389313
-600.0,600,2508.571846
-600.0,600,2513.270034
-600.0,600,2519.094033
-600.0,600,2520.362681
-600.0,600,2524.018434
-600.0,600,2535.196095
-600.0,600,2537.010365
-600.0,600,2544.613549
-600.0,600,2574.100536
-600.0,600,2578.996876
-600.0,600,2584.764251
-600.0,600,2586.115674
-600.0,600,2589.758094
-1023.0,24,2592.479522
-600.0,600,2601.2309
-600.0,600,2603.06166
-600.0,600,2610.613926
-600.0,600,2640.603386
-600.0,600,2645.32694
-600.0,600,2650.8644
-600.0,600,2652.151819
-600.0,600,2658.292367
-600.0,600,2667.318882
-600.0,600,2669.249437
-600.0,600,2676.768952
-600.0,600,2706.272112
-600.0,600,2711.208436
-600.0,600,2716.747354
-600.0,600,2718.016178
-600.0,600,2724.12607
-1073.0,74,2726.156545
-600.0,600,2733.418759
-600.0,600,2735.363851
-600.0,600,2743.069799
-579.0,580,2957.599336
-600.0,600,2964.526901
-600.0,600,2970.134224
-600.0,600,2977.483177
-600.0,600,2979.451041
-600.0,600,2986.341029
-600.0,600,2988.200927
-600.0,600,2995.931649
-600.0,600,3023.793249
-600.0,600,3030.741598
-600.0,600,3036.334356
-600.0,600,3043.638628
-600.0,600,3045.606489
-1030.0,31,3046.953826
-1036.0,37,3050.975194
-1006.0,7,3051.782942
-600.0,600,3052.535378
-600.0,600,3054.45822
-600.0,600,3062.343448
-600.0,600,3090.060556
-1380.0,381,3094.434271
-600.0,600,3097.206996
-1025.0,26,3097.309052
-600.0,600,3102.715789
-600.0,600,3112.250398
-600.0,600,3119.114717
-600.0,600,3121.012746
-1224.0,225,3121.862951
-1592.0,593,3127.95215
-1296.0,297,3145.047659
-600.0,600,3156.61519
-600.0,600,3163.724897
-1412.0,413,3165.146867
-600.0,600,3169.29053
-1512.0,513,3186.060488
-600.0,600,3188.989211
-600.0,600,3189.844491
-1416.0,417,3192.964518
-1074.0,75,3195.041983
-1274.0,275,3201.807278
-1435.0,436,3215.308023
-600.0,600,3225.32425
-600.0,600,3232.981637
-600.0,600,3257.440099
-600.0,600,3258.220586
-600.0,600,3261.264477
-600.0,600,3263.329584
-1059.0,60,3265.296166
-1322.0,323,3269.861858
-600.0,600,3270.140884
-1108.0,109,3282.756625
-1005.0,6,3283.486812
-600.0,600,3284.560417
-1027.0,28,3286.744821
-600.0,600,3294.560781
-1109.0,110,3297.279172
-1338.0,339,3302.880966
-1168.0,169,3314.184206
-1156.0,157,3315.540027
-1205.0,206,3327.044686
-600.0,600,3327.620604
-600.0,600,3331.50238
-1409.0,410,3334.778481
-600.0,600,3335.466824
-600.0,600,3339.792262
-1046.0,47,3340.642227
-1123.0,124,3341.174896
-1056.0,57,3347.505688
-1186.0,187,3352.455822
-1111.0,112,3353.124863
-1087.0,88,3357.500128
-1093.0,94,3363.120628
-1049.0,50,3363.120695
-1256.0,257,3363.544509
-1237.0,238,3366.399984
-1145.0,146,3369.499248
-1044.0,45,3371.413898
-1095.0,96,3373.839184
-1040.0,41,3374.188773
-1102.0,103,3375.054621
-1080.0,81,3380.611534
-1062.0,63,3380.925399
-600.0,600,3382.617819
-600.0,600,3383.963745
-1058.0,59,3387.830193
-1132.0,133,3390.286589
-1167.0,168,3393.532961
-1059.0,60,3394.804932
-1108.0,109,3395.302279
-600.0,600,3395.794944
-1029.0,30,3399.264601
-1042.0,43,3400.338424
-1177.0,178,3401.427638
-1096.0,97,3401.799689
-1006.0,7,3402.27561
-1160.0,161,3403.007052
-1033.0,34,3404.473429
-1044.0,45,3404.690885
-1042.0,43,3407.474929
-1050.0,51,3407.946484
-1114.0,115,3408.549926
-1033.0,34,3408.825324
-1008.0,9,3409.873585
-1048.0,49,3410.38768
-1077.0,78,3412.265434
-1030.0,31,3412.265507
-1099.0,100,3419.858364
-1120.0,121,3424.215022
-1093.0,94,3431.056769
-600.0,600,3433.167165
-1191.0,192,3435.002892
-1074.0,75,3441.628796
-1170.0,171,3444.079946
-1097.0,98,3453.062788
-1104.0,105,3456.238971
-1036.0,37,3457.220269
-1196.0,197,3457.59115
-1040.0,41,3461.999483
-1455.0,456,3463.554067
-600.0,600,3463.888577
-1092.0,93,3467.086878
-1474.0,475,3467.633812
-1066.0,67,3469.844592
-1088.0,89,3477.366644
-600.0,600,3477.506663
-1010.0,11,3478.686136
-1045.0,46,3483.007435
-1083.0,84,3488.551569
-1060.0,61,3490.013744
-1021.0,22,3491.132228
-1217.0,218,3493.158329
-600.0,600,3624.642404
-1398.0,399,3627.983921
-1137.0,138,3630.857146
-1088.0,89,3634.504317
-1287.0,288,3650.124686
-1559.0,560,3652.371686
-1211.0,212,3652.371756
-1023.0,24,3655.160028
-600.0,600,3657.330861
-600.0,600,3663.177336
-600.0,600,3683.076139
-1110.0,111,3696.027358
-600.0,600,3700.252995
-1003.0,4,3700.735435
-1403.0,404,3704.216694
-600.0,600,3704.216789
-600.0,600,3719.775167
-600.0,600,3721.910243
-1030.0,31,3723.257673
-600.0,600,3724.590897
-1049.0,50,3727.509807
-1223.0,224,3730.180326
-1256.0,257,3730.647918
-1074.0,75,3732.003479
-600.0,600,3732.885005
-1090.0,91,3743.279843
-1023.0,24,3745.97093
-1381.0,382,3748.304323
-1020.0,21,3750.772062
-1248.0,249,3758.839288
-600.0,600,3765.551583
-1246.0,247,3778.964726
-600.0,600,3794.219391
-600.0,600,3797.255411
-600.0,600,3800.120253
-1179.0,180,3800.335404
-600.0,600,3801.483751
-1122.0,123,3808.680839
-1017.0,18,3810.796233
-600.0,600,3815.949388
-1194.0,195,3820.207038
-1474.0,475,3821.242896
-1182.0,183,3821.909687
-1056.0,57,3822.865852
-1214.0,215,3825.829799
-1008.0,9,3826.832346
-600.0,600,3829.062909
-1027.0,28,3830.089248
-1106.0,107,3834.479898
-1201.0,202,3834.706875
-1128.0,129,3850.380626
-1180.0,181,3852.193319
-1083.0,84,3861.01106
-1219.0,220,3861.649657
-1318.0,319,3861.649738
-1343.0,344,3862.194008
-1039.0,40,3865.847584
-600.0,600,3873.753519
-94.0,95,3884.935884
-1334.0,335,3892.451452
-600.0,600,3893.365951
-1112.0,113,3898.554523
-600.0,600,3901.29918
-1268.0,269,3923.610559
-1283.0,284,3930.676324
-600.0,600,3931.353535
-600.0,600,3931.35363
-600.0,600,3931.849944
-600.0,600,3935.646888
-1065.0,66,3938.788687
-1115.0,116,3945.665266
-1002.0,3,3945.998264
-1080.0,81,3948.821865
-1028.0,29,3949.659844
-600.0,600,3964.240008
-1041.0,42,3969.1471
-1311.0,312,3969.423577
-600.0,600,3972.091185
-1466.0,467,3979.321607
-1140.0,141,3985.770789
-1033.0,34,3989.915687
-1447.0,448,4002.11474
-600.0,600,4003.952205
-600.0,600,4007.753504
-600.0,600,4021.162084
-1016.0,17,4023.153811
-600.0,600,4040.849809
-600.0,600,4043.684265
-600.0,600,4050.673588
-600.0,600,4060.933962
-600.0,600,4073.191644
-600.0,600,4074.912175
-600.0,600,4078.714948
-600.0,600,4093.928514
-600.0,600,4111.992849
-600.0,600,4114.881729
-600.0,600,4122.188105
-600.0,600,4133.228155
-600.0,600,4145.455871
-600.0,600,4147.361234
-600.0,600,4150.994106
-600.0,600,4166.036028
-600.0,600,4183.704104
-600.0,600,4186.573121
-600.0,600,4194.038347
-1135.0,136,4199.93143
-600.0,600,4204.17025
-600.0,600,4401.549801
-600.0,600,4403.283228
-600.0,600,4407.03479
-600.0,600,4422.059152
-1086.0,87,4432.208969
-1023.0,24,4435.054153
-600.0,600,4442.399931
-600.0,600,4449.488565
-600.0,600,4455.220641
-600.0,600,4459.590998
-600.0,600,4472.311104
-600.0,600,4474.112219
-600.0,600,4477.870551
-600.0,600,4506.862899
-600.0,600,4514.184838
-600.0,600,4521.379302
-600.0,600,4527.483382
-600.0,600,4532.011769
-1085.0,86,4542.584393
-600.0,600,4544.638523
-600.0,600,4546.31628
-600.0,600,4549.916179
-600.0,600,4578.967958
-600.0,600,4586.148667
-600.0,600,4593.504619
-600.0,600,4599.721909
-600.0,600,4614.715906
-600.0,600,4616.863071
-600.0,600,4618.755191
-600.0,600,4622.698607
-600.0,600,4651.819393
-600.0,600,4658.777241
-600.0,600,4665.922359
-600.0,600,4672.170549
-600.0,600,4687.037152
-600.0,600,4689.154932
-600.0,600,4690.86578
-600.0,600,4694.793535
-600.0,600,4723.545851
-600.0,600,4731.05395
-600.0,600,4738.41906
-600.0,600,4744.693164
-600.0,600,4759.842612
-600.0,600,4762.116334
-600.0,600,4763.911771
-600.0,600,4767.668816
-600.0,600,4796.002209
-600.0,600,4803.020496
-600.0,600,4810.587144
-600.0,600,4816.86094
-600.0,600,4831.51035
-600.0,600,4833.557448
-600.0,600,4835.409949
-600.0,600,4839.013629
-600.0,600,4867.583109
-1002.0,3,4867.930003
-600.0,600,4875.015214
-600.0,600,4882.173779
-600.0,600,4888.309805
-600.0,600,4903.367042
-600.0,600,4905.526651
-600.0,600,4907.302992
-600.0,600,4910.919857
-600.0,600,4940.538565
-600.0,600,4947.455114
-600.0,600,4954.827786
-600.0,600,4961.019171
-600.0,600,4975.612863
-600.0,600,4977.751426
-600.0,600,4979.545373
-600.0,600,4983.14401
-600.0,600,5199.18002
-600.0,600,5205.750015
-600.0,600,5213.037278
-600.0,600,5219.188779
-600.0,600,5233.686395
-600.0,600,5235.702493
-600.0,600,5237.549795
-600.0,600,5241.498673
-600.0,600,5270.868026
-600.0,600,5277.704015
-600.0,600,5285.240735
-600.0,600,5291.799654
-600.0,600,5306.755485
-600.0,600,5308.852587
-600.0,600,5310.67976
-600.0,600,5314.474502
-600.0,600,5343.182995
-1009.0,10,5344.309674
-600.0,600,5349.763929
-600.0,600,5356.959675
-600.0,600,5363.39063
-555.0,556,5374.875322
-600.0,600,5377.98801
-600.0,600,5382.156393
-600.0,600,5386.003491
-600.0,600,5416.626227
-600.0,600,5422.226796
-600.0,600,5429.743496
-1397.0,398,5433.932678
-600.0,600,5435.77195
-483.0,484,5440.768247
-1103.0,104,5446.820462
-600.0,600,5447.921336
-600.0,600,5451.219456
-1396.0,397,5477.986395
-1309.0,310,5484.601553
-1276.0,277,5484.750519
-600.0,600,5489.651282
-600.0,600,5495.072728
-1100.0,101,5496.626751
-600.0,600,5508.428838
-600.0,600,5513.269489
-600.0,600,5520.141351
-1101.0,102,5525.710127
-304.0,305,5533.104782
-510.0,511,5546.280857
-600.0,600,5550.48445
-1019.0,20,5553.020179
-1054.0,55,5553.154191
-600.0,600,5562.253841
-600.0,600,5567.552516
-600.0,600,5581.599447
-600.0,600,5593.555343
-600.0,600,5598.744749
-600.0,600,5606.40505
-600.0,600,5626.115784
-600.0,600,5626.220737
-600.0,600,5635.286406
-600.0,600,5640.984581
-600.0,600,5655.036447
-1490.0,491,5666.664252
-600.0,600,5666.778978
-600.0,600,5672.159546
-1437.0,438,5688.966931
-1468.0,469,5698.470067
-1360.0,361,5699.066195
-600.0,600,5699.56066
-600.0,600,5699.675798
-1050.0,51,5704.745239
-1254.0,255,5730.380417
-600.0,600,5739.236376
-600.0,600,5739.348098
-1441.0,442,5742.299813
-600.0,600,5744.761964
-1054.0,55,5749.079762
-1182.0,183,5752.283728
-1032.0,33,5756.234013
-600.0,600,5771.016067
-600.0,600,5771.641252
-600.0,600,5776.23549
-1086.0,87,5786.557986
-600.0,600,5996.832261
-600.0,600,5996.979353
-600.0,600,6002.489253
-600.0,600,6006.673992
-1449.0,450,6011.362553
-600.0,600,6013.627425
-1077.0,78,6022.929706
-600.0,600,6028.632058
-600.0,600,6044.976992
-1200.0,201,6053.281454
-600.0,600,6069.474128
-600.0,600,6069.622971
-600.0,600,6075.216784
-600.0,600,6079.4932
-600.0,600,6084.280528
-600.0,600,6095.902925
-1504.0,505,6106.455439
-1319.0,320,6108.705719
-600.0,600,6125.638311
-1163.0,164,6125.754463
-600.0,600,6140.988002
-600.0,600,6146.51106
-600.0,600,6150.453142
-600.0,600,6155.089292
-1433.0,434,6159.371501
-600.0,600,6166.827752
-600.0,600,6197.016761
-600.0,600,6197.133997
-600.0,600,6213.345176
-600.0,600,6219.021545
-600.0,600,6223.224944
-600.0,600,6228.345468
-600.0,600,6232.748998
-600.0,600,6240.566424
-600.0,600,6270.524073
-600.0,600,6270.667657
-600.0,600,6287.012518
-600.0,600,6292.449777
-600.0,600,6296.513477
-600.0,600,6301.421508
-600.0,600,6305.79673
-600.0,600,6313.383128
-600.0,600,6343.088874
-600.0,600,6343.217845
-600.0,600,6359.108283
-600.0,600,6364.616396
-600.0,600,6368.684544
-600.0,600,6373.384593
-600.0,600,6377.754249
-600.0,600,6384.965556
-1591.0,592,6414.282953
-600.0,600,6415.135291
-600.0,600,6431.208094
-600.0,600,6436.716835
-600.0,600,6440.709534
-600.0,600,6445.475273
-1032.0,33,6449.701431
-600.0,600,6449.913107
-600.0,600,6457.401551
-600.0,600,6486.557019
-600.0,600,6487.413185
-600.0,600,6503.852974
-600.0,600,6509.360286
-600.0,600,6513.576931
-600.0,600,6521.996692
-600.0,600,6522.210862
-600.0,600,6529.646103
-600.0,600,6558.346537
-600.0,600,6559.286176
-600.0,600,6575.681105
-600.0,600,6769.828739
-600.0,600,6774.0487
-600.0,600,6783.207774
-600.0,600,6783.489637
-600.0,600,6790.994774
-600.0,600,6820.302148
-600.0,600,6821.214535
-600.0,600,6837.899962
-600.0,600,6843.716779
-600.0,600,6847.727299
-600.0,600,6856.532778
-600.0,600,6856.788703
-600.0,600,6864.719973
-600.0,600,6894.962322
-600.0,600,6895.87599
-600.0,600,6912.210294
-600.0,600,6917.797498
-600.0,600,6922.002633
-600.0,600,6930.999775
-600.0,600,6931.221085
-600.0,600,6939.020026
-600.0,600,6968.827576
-600.0,600,6969.706563
-600.0,600,6986.294594
-600.0,600,6991.613817
-600.0,600,6995.837886
-600.0,600,7004.783588
-600.0,600,7005.030733
-600.0,600,7013.040492
-1222.0,223,7031.697055
-600.0,600,7041.670597
-600.0,600,7042.494646
-600.0,600,7058.571059
-600.0,600,7064.157273
-600.0,600,7068.306401
-1485.0,486,7071.021546
-1254.0,255,7072.146206
-600.0,600,7077.190625
-600.0,600,7104.643086
-600.0,600,7115.384347
-600.0,600,7131.488334
-600.0,600,7137.124742
-600.0,600,7141.055686
-600.0,600,7144.080615
-600.0,600,7145.426803
-1595.0,596,7150.131601
-1110.0,111,7150.908546
-1324.0,325,7155.098515
-600.0,600,7177.814647
-1318.0,319,7184.75082
-600.0,600,7204.981174
-600.0,600,7215.0895
-600.0,600,7217.918447
-600.0,600,7223.651033
-600.0,600,7224.359336
-600.0,600,7228.246005
-1471.0,472,7235.275748
-600.0,600,7257.584366
-600.0,600,7277.914207
-600.0,600,7287.914903
-600.0,600,7290.728066
-600.0,600,7296.148917
-600.0,600,7296.803367
-600.0,600,7300.705764
-600.0,600,7307.615667
-600.0,600,7329.544205
-1296.0,297,7331.336336
-1486.0,487,7348.631213
-600.0,600,7349.761944
-1201.0,202,7353.999182
-600.0,600,7359.461667
-600.0,600,7368.982055
-600.0,600,7373.081712
-600.0,600,7567.969782
-600.0,600,7592.750177
-600.0,600,7610.550429
-600.0,600,7611.707124
-600.0,600,7615.995352
-600.0,600,7621.594469
-1574.0,575,7627.838222
-1155.0,156,7630.88105
-600.0,600,7635.163508
-600.0,600,7642.084866
-600.0,600,7667.028665
-600.0,600,7684.696416
-1002.0,3,7685.081139
-600.0,600,7690.12114
-600.0,600,7695.270193
-600.0,600,7701.50981
-600.0,600,7704.315772
-600.0,600,7708.669948
-600.0,600,7715.8151
-600.0,600,7740.300863
-600.0,600,7758.091274
-600.0,600,7763.087246
-600.0,600,7768.71139
-600.0,600,7775.098541
-600.0,600,7778.105073
-600.0,600,7782.431646
-600.0,600,7789.264269
-600.0,600,7813.596344
-1448.0,449,7823.511544
-600.0,600,7831.262584
-600.0,600,7836.317096
-600.0,600,7848.236027
-600.0,600,7851.136184
-600.0,600,7855.45084
-600.0,600,7862.579613
-600.0,600,7887.22843
-600.0,600,7897.259115
-600.0,600,7905.362935
-600.0,600,7910.469907
-600.0,600,7922.462804
-600.0,600,7925.400145
-600.0,600,7929.905811
-600.0,600,7937.075435
-1236.0,237,7955.42906
-600.0,600,7961.99715
-600.0,600,7972.015147
-1388.0,389,7978.184473
-600.0,600,7979.793176
-600.0,600,7984.497123
-600.0,600,7996.435886
-600.0,600,8010.882786
-1556.0,557,8023.57506
-1503.0,504,8033.823275
-600.0,600,8035.727125
-1579.0,580,8049.005978
-1236.0,237,8052.424433
-600.0,600,8053.384741
-1194.0,195,8057.64493
-600.0,600,8058.440399
-600.0,600,8070.456334
-1238.0,239,8078.665771
-600.0,600,8084.801305
-600.0,600,8109.081291
-600.0,600,8126.034105
-600.0,600,8126.859497
-600.0,600,8130.877362
-600.0,600,8131.743631
-1098.0,99,8137.980252
-600.0,600,8143.572052
-600.0,600,8151.846018
-1246.0,247,8157.026535
-600.0,600,8157.898888
-1175.0,176,8173.347237
-600.0,600,8358.298055
-1438.0,439,8372.66685
-600.0,600,8379.799024
-600.0,600,8380.577944
-1433.0,434,8386.133311
-600.0,600,8386.605344
-1134.0,135,8397.227757
-1169.0,170,8400.513912
-600.0,600,8405.728632
-600.0,600,8422.445683
-600.0,600,8431.40946
-600.0,600,8446.772037
-1522.0,523,8451.488569
-600.0,600,8460.269426
-1591.0,592,8470.275041
-600.0,600,8474.646136
-1565.0,566,8475.844152
-600.0,600,8496.685349
-1421.0,422,8503.524924
-600.0,600,8505.573595
-600.0,600,8520.00551
-1449.0,450,8525.221941
-600.0,600,8533.976214
-600.0,600,8547.870643
-600.0,600,8548.947544
-1338.0,339,8561.299493
-1485.0,486,8562.140279
-1275.0,276,8567.210008
-600.0,600,8569.334373
-600.0,600,8578.804793
-600.0,600,8599.383666
-600.0,600,8622.071991
-600.0,600,8623.200558
-1099.0,100,8634.430842
-600.0,600,8635.922956
-600.0,600,8636.739184
-600.0,600,8641.476156
-600.0,600,8643.499863
-600.0,600,8652.302459
-600.0,600,8672.658274
-600.0,600,8696.465099
-600.0,600,8707.86289
-600.0,600,8709.523459
-600.0,600,8710.448565
-600.0,600,8715.847482
-600.0,600,8717.932556
-600.0,600,8727.20273
-600.0,600,8747.596463
-600.0,600,8770.914574
-600.0,600,8781.874644
-600.0,600,8783.438313
-600.0,600,8784.345696
-600.0,600,8789.451062
-600.0,600,8791.520179
-600.0,600,8800.627669
-600.0,600,8820.967348
-600.0,600,8844.936659
-1508.0,509,8852.266778
-600.0,600,8856.08955
-600.0,600,8857.584291
-600.0,600,8858.479023
-600.0,600,8865.370745
-600.0,600,8874.294139
-600.0,600,8894.635001
-600.0,600,8917.785476
-600.0,600,8925.1944
-600.0,600,8928.757029
-600.0,600,8930.347771
-600.0,600,8931.195732
-600.0,600,8938.143308
-600.0,600,8947.196047
-600.0,600,9157.338623
-600.0,600,9181.341851
-600.0,600,9188.204526
-600.0,600,9192.055341
-600.0,600,9193.515089
-600.0,600,9194.423277
-600.0,600,9201.600258
-600.0,600,9210.422691
-600.0,600,9230.887198
-1421.0,422,9232.829012
-1398.0,399,9250.790403
-600.0,600,9262.520008
-600.0,600,9266.164965
-600.0,600,9267.633704
-600.0,600,9268.449186
-600.0,600,9284.534691
-600.0,600,9304.579552
-600.0,600,9306.667852
-600.0,600,9324.610059
-600.0,600,9335.994143
-600.0,600,9339.980985
-600.0,600,9341.480915
-600.0,600,9342.379759
-1161.0,162,9344.626138
-600.0,600,9358.416812
-600.0,600,9379.04792
-600.0,600,9381.112989
-600.0,600,9410.809027
-600.0,600,9414.646868
-600.0,600,9416.183354
-600.0,600,9417.131324
-600.0,600,9419.493769
-600.0,600,9433.653256
-600.0,600,9453.829067
-600.0,600,9455.993189
-600.0,600,9485.455525
-600.0,600,9489.155164
-600.0,600,9490.601795
-600.0,600,9491.383703
-600.0,600,9493.766168
-600.0,600,9507.614196
-600.0,600,9527.738907
-600.0,600,9529.660189
