#{"t_start": 1768871997.2884946, "env_id": "None"}
r,l,t
-600.0,600,31392.15627
-1423.0,424,31480.71427
-600.0,600,31512.600836
-600.0,600,31558.762542
-600.0,600,31581.511297
-600.0,600,31618.545988
-600.0,600,31663.44003
-600.0,600,31689.176034
-600.0,600,31705.561384
-600.0,600,31793.83215
-600.0,600,31825.716508
-600.0,600,31872.250515
-1362.0,363,31878.941214
-600.0,600,31895.196358
-1070.0,71,31915.878554
-600.0,600,31931.873669
-600.0,600,31976.50959
-600.0,600,32017.672062
-600.0,600,32105.385423
-600.0,600,32137.114228
-600.0,600,32182.758078
-600.0,600,32205.707585
-600.0,600,32226.555324
-600.0,600,32242.855927
-600.0,600,32287.674476
-1175.0,176,32297.512162
-600.0,600,32329.257566
-1067.0,68,32332.890046
-600.0,600,32417.609437
-600.0,600,32449.673308
-600.0,600,32495.949698
-600.0,600,32539.706104
-600.0,600,32555.85956
-600.0,600,32600.394926
-600.0,600,32641.903261
-600.0,600,32645.63878
-600.0,600,32729.59272
-600.0,600,32761.528387
-600.0,600,32807.715153
-600.0,600,32851.103646
-600.0,600,32867.119965
-600.0,600,32911.360776
-600.0,600,32952.751534
-600.0,600,32956.231498
-600.0,600,33229.022106
-600.0,600,33261.069887
-600.0,600,33308.156676
-600.0,600,33352.230731
-600.0,600,33368.520047
-600.0,600,33413.341888
-1018.0,19,33423.317566
-600.0,600,33455.199533
-600.0,600,33458.932293
-600.0,600,33543.217273
-1005.0,6,33546.330806
-600.0,600,33574.613928
-600.0,600,33620.846763
-600.0,600,33664.015212
-600.0,600,33679.896712
-600.0,600,33734.289901
-600.0,600,33765.778528
-600.0,600,33769.283832
-600.0,600,33856.502613
-600.0,600,33885.188631
-600.0,600,33931.330598
-600.0,600,33974.961805
-600.0,600,33990.70594
-600.0,600,34045.265441
-600.0,600,34076.837052
-600.0,600,34080.433017
-1327.0,328,34159.136298
-600.0,600,34165.882725
-600.0,600,34194.445671
-600.0,600,34240.726146
-600.0,600,34284.820909
-600.0,600,34355.298941
-1383.0,384,34358.995134
-600.0,600,34386.59345
-600.0,600,34390.2376
-600.0,600,34477.555527
-600.0,600,34506.100753
-600.0,600,34551.786973
-600.0,600,34595.583723
-1120.0,121,34614.236527
-600.0,600,34664.685726
-600.0,600,34668.240088
-600.0,600,34696.164937
-600.0,600,34699.88379
-600.0,600,34788.076114
-600.0,600,34816.740751
-600.0,600,34905.935537
-600.0,600,34925.274615
-1270.0,271,34928.393729
-600.0,600,34977.000882
-600.0,600,34980.580623
-600.0,600,35008.719653
-600.0,600,35012.453623
-1202.0,203,35115.209871
-600.0,600,35129.400602
-600.0,600,35220.754352
-600.0,600,35240.126957
-600.0,600,35243.254425
-600.0,600,35291.826729
-600.0,600,35295.555042
-600.0,600,35327.581043
-1113.0,114,35352.004731
-1120.0,121,35391.641812
-1360.0,361,35430.285802
-600.0,600,35431.361763
-600.0,600,35445.604387
-600.0,600,35537.413327
-600.0,600,35560.184119
-600.0,600,35612.740383
-1524.0,525,35629.836639
-600.0,600,35708.652695
-600.0,600,35746.633521
-600.0,600,35747.697823
-600.0,600,35953.613395
-1390.0,391,36026.719438
-600.0,600,36044.909113
-600.0,600,36067.905866
-600.0,600,36121.202569
-600.0,600,36217.64015
-600.0,600,36255.845378
-600.0,600,36256.867753
-600.0,600,36271.080408
-1026.0,27,36285.511588
-600.0,600,36344.208658
-600.0,600,36362.145029
-600.0,600,36384.935567
-600.0,600,36437.48862
-1044.0,45,36461.167292
-600.0,600,36533.282003
-600.0,600,36571.471086
-600.0,600,36572.549357
-600.0,600,36600.904896
-600.0,600,36659.462636
-600.0,600,36677.465746
-600.0,600,36699.87595
-600.0,600,36775.686488
-600.0,600,36845.863174
-600.0,600,36883.909879
-600.0,600,36884.961148
-1033.0,34,36901.833514
-600.0,600,36913.411914
-600.0,600,36971.652397
-1169.0,170,36973.803866
-600.0,600,36989.236029
-600.0,600,37011.272047
-1183.0,184,37083.039522
-600.0,600,37085.122475
-1250.0,251,37102.145668
-1069.0,70,37137.982609
-600.0,600,37155.447722
-1184.0,185,37180.117279
-600.0,600,37210.283451
-600.0,600,37221.612879
-1130.0,131,37277.272752
-600.0,600,37278.875442
-1058.0,59,37307.516573
-600.0,600,37318.203431
-1403.0,404,37386.684026
-600.0,600,37390.216607
-1012.0,13,37396.775868
-600.0,600,37444.620706
-600.0,600,37462.232595
-600.0,600,37528.191614
-600.0,600,37585.709275
-600.0,600,37614.523184
-1174.0,175,37618.168314
-600.0,600,37625.420081
-600.0,600,37694.409516
-600.0,600,37704.736943
-600.0,600,37753.072942
-600.0,600,37770.652513
-1189.0,190,37802.260617
-1367.0,368,37803.842147
-1091.0,92,37817.749306
-600.0,600,37894.295859
-600.0,600,37926.493441
-600.0,600,37933.593139
-600.0,600,38002.006353
-600.0,600,38060.292267
-1015.0,16,38068.594585
-600.0,600,38109.8072
-600.0,600,38111.353603
-600.0,600,38125.384183
-600.0,600,38201.967466
-1389.0,390,38202.506329
-600.0,600,38234.534215
-600.0,600,38241.676887
-600.0,600,38378.053384
-600.0,600,38419.258674
-600.0,600,38420.835756
-600.0,600,38434.595371
-600.0,600,38511.299406
-600.0,600,38511.844717
-600.0,600,38731.575691
-600.0,600,38738.313354
-1474.0,475,38852.151622
-600.0,600,38873.917591
-1399.0,400,38904.213244
-600.0,600,38915.16355
-600.0,600,38930.656787
-435.0,436,38955.406823
-600.0,600,39008.062431
-600.0,600,39047.258801
-600.0,600,39161.504785
-600.0,600,39183.285325
-600.0,600,39213.458081
-600.0,600,39223.927253
-600.0,600,39239.357103
-600.0,600,39263.811525
-600.0,600,39315.672876
-600.0,600,39354.343256
-600.0,600,39467.754237
-600.0,600,39489.643865
-600.0,600,39519.831758
-600.0,600,39530.62337
-600.0,600,39545.969775
-600.0,600,39570.574693
-600.0,600,39623.256048
-1026.0,27,39637.095148
-600.0,600,39662.490704
-1076.0,77,39701.915255
-600.0,600,39776.447871
-600.0,600,39798.102274
-600.0,600,39828.581002
-600.0,600,39839.459033
-600.0,600,39854.951007
-600.0,600,39880.01272
-600.0,600,39946.649319
-600.0,600,40011.461855
-600.0,600,40086.247055
-600.0,600,40107.797804
-600.0,600,40138.264708
-600.0,600,40149.057371
-600.0,600,40164.683588
-600.0,600,40189.309259
-600.0,600,40255.58492
-600.0,600,40320.191386
-1141.0,142,40328.402722
-600.0,600,40395.072377
-600.0,600,40416.717402
-600.0,600,40446.890777
-600.0,600,40457.446996
-600.0,600,40472.876315
-600.0,600,40497.543303
-600.0,600,40628.667187
-600.0,600,40636.971505
-600.0,600,40703.059113
-600.0,600,40724.151232
-600.0,600,40754.070517
-600.0,600,40764.77532
-600.0,600,40780.248338
-600.0,600,40804.849965
-600.0,600,40935.899405
-1004.0,5,40938.473449
-600.0,600,40944.152645
-600.0,600,41011.669214
-600.0,600,41033.28523
-600.0,600,41063.79435
-1074.0,75,41072.106938
-600.0,600,41074.670934
-600.0,600,41090.152447
-600.0,600,41115.011195
-600.0,600,41249.66813
-600.0,600,41255.267355
-600.0,600,41505.379555
-600.0,600,41557.493416
-600.0,600,41565.732204
-600.0,600,41568.412531
-600.0,600,41583.940979
-600.0,600,41608.709323
-1419.0,420,41655.728335
-1092.0,93,41704.114808
-600.0,600,41743.301029
-600.0,600,41815.644817
-600.0,600,41868.487529
-600.0,600,41876.598485
-600.0,600,41879.096932
-600.0,600,41894.482548
-600.0,600,41919.533861
-600.0,600,42015.934114
-1305.0,306,42036.415113
-600.0,600,42055.669315
-600.0,600,42128.776645
-1052.0,53,42156.496088
-600.0,600,42181.472815
-600.0,600,42192.229913
-600.0,600,42207.840973
-600.0,600,42233.026915
-600.0,600,42329.576032
-600.0,600,42350.016791
-600.0,600,42369.257782
-1099.0,100,42381.816772
-600.0,600,42470.139833
-600.0,600,42495.197812
-1061.0,62,42502.571479
-600.0,600,42506.317907
-1013.0,14,42509.957171
-600.0,600,42521.846424
-600.0,600,42546.746532
-1137.0,138,42593.539585
-600.0,600,42662.939094
-600.0,600,42682.314565
-1058.0,59,42694.148693
-600.0,600,42695.234845
-1018.0,19,42704.264196
-600.0,600,42809.213381
-600.0,600,42820.56719
-600.0,600,42824.277664
-600.0,600,42861.21937
-600.0,600,42908.250164
-600.0,600,42997.657038
-600.0,600,43010.027301
-600.0,600,43018.955538
-1483.0,484,43077.100272
-1033.0,34,43095.12394
-600.0,600,43123.387117
-600.0,600,43134.166119
-1301.0,302,43167.486927
-600.0,600,43174.902757
-600.0,600,43222.222047
-1221.0,222,43283.767459
-600.0,600,43310.968285
-600.0,600,43332.562595
-600.0,600,43409.457109
-600.0,600,43438.122956
-600.0,600,43449.119794
-600.0,600,43489.852555
-600.0,600,43536.965138
-600.0,600,43598.747411
-1038.0,39,43619.042808
-600.0,600,43625.747312
-1029.0,30,43641.452353
-600.0,600,43647.186734
-1085.0,86,43692.294027
-1569.0,570,43707.900781
-600.0,600,43752.092808
-600.0,600,43763.319104
-600.0,600,43804.424979
-600.0,600,43851.647702
-1024.0,25,43864.842861
-1307.0,308,43925.698958
-600.0,600,43935.063367
-600.0,600,43957.680336
-600.0,600,44007.845698
-600.0,600,44023.560861
-1042.0,43,44030.438662
-1047.0,48,44048.810349
-600.0,600,44067.851458
-1362.0,363,44297.944783
-600.0,600,44301.671998
-600.0,600,44361.207762
-1101.0,102,44413.995806
-600.0,600,44429.783302
-600.0,600,44452.521994
-1430.0,431,44522.355476
-600.0,600,44525.499986
-600.0,600,44543.67287
-600.0,600,44562.511202
-600.0,600,44613.988107
-1100.0,101,44666.366243
-600.0,600,44726.584411
-600.0,600,44742.041509
-600.0,600,44764.220813
-1118.0,119,44804.025038
-600.0,600,44834.707413
-600.0,600,44837.850459
-600.0,600,44856.157388
-600.0,600,44875.081723
-600.0,600,44979.349828
-600.0,600,45040.452127
-600.0,600,45078.702977
-600.0,600,45118.375075
-600.0,600,45148.789635
-600.0,600,45151.986584
-1030.0,31,45165.077351
-600.0,600,45170.293252
-600.0,600,45188.977714
-600.0,600,45293.097564
-600.0,600,45353.697646
-600.0,600,45392.237825
-600.0,600,45431.89646
-600.0,600,45465.615261
-600.0,600,45478.631537
-600.0,600,45483.932649
-600.0,600,45503.002891
-1047.0,48,45503.998212
-1069.0,70,45520.588233
-600.0,600,45607.536876
-600.0,600,45668.4679
-600.0,600,45706.599157
-1226.0,227,45726.55658
-600.0,600,45746.5803
-600.0,600,45780.313869
-600.0,600,45817.80933
-1135.0,136,45818.348336
-600.0,600,45818.894041
-600.0,600,45835.371958
-1110.0,111,45876.837095
-600.0,600,45983.698722
-1038.0,39,46004.240859
-600.0,600,46021.993335
-600.0,600,46041.916777
-1460.0,461,46060.263048
-600.0,600,46095.533479
-600.0,600,46132.702121
-600.0,600,46150.524989
-600.0,600,46192.221187
-1591.0,592,46315.974727
-600.0,600,46338.330619
-600.0,600,46358.552822
-1442.0,443,46366.848735
-600.0,600,46377.029363
-600.0,600,46412.212902
-600.0,600,46467.277307
-600.0,600,46508.144496
-1323.0,324,46536.260211
-600.0,600,46630.077956
-600.0,600,46651.954999
-600.0,600,46672.174911
-600.0,600,46690.873019
-600.0,600,46726.009742
-600.0,600,46781.252186
-600.0,600,46823.011766
-600.0,600,46851.708723
-600.0,600,47138.508332
-600.0,600,47160.307002
-600.0,600,47180.197071
-600.0,600,47198.666822
-600.0,600,47233.583773
-600.0,600,47288.407445
-600.0,600,47329.77025
-600.0,600,47358.147462
-1352.0,353,47417.869831
-600.0,600,47452.03422
-1529.0,530,47457.302465
-600.0,600,47474.372275
-1053.0,54,47480.638617
-600.0,600,47512.791779
-1385.0,386,47532.235856
-600.0,600,47604.098661
-600.0,600,47674.669349
-1007.0,8,47678.835944
-600.0,600,47735.289025
-600.0,600,47774.810934
-600.0,600,47791.544516
-600.0,600,47797.968418
-600.0,600,47830.873711
-600.0,600,47850.420773
-600.0,600,47921.939924
-600.0,600,47996.805023
-600.0,600,48053.185757
-600.0,600,48092.581223
-600.0,600,48109.152997
-600.0,600,48115.483684
-600.0,600,48148.323472
-600.0,600,48167.875999
-1014.0,15,48175.850274
-600.0,600,48238.671228
-1308.0,309,48255.261285
-1034.0,35,48257.183854
-600.0,600,48313.543429
-600.0,600,48370.183011
-600.0,600,48426.440372
-600.0,600,48432.754097
-600.0,600,48465.487085
-600.0,600,48494.021404
-600.0,600,48574.730845
-600.0,600,48576.323143
-600.0,600,48632.091402
-1191.0,192,48678.170436
-600.0,600,48689.071592
-600.0,600,48745.692399
-1218.0,219,48748.377307
-600.0,600,48752.032423
-600.0,600,48784.495473
-1081.0,82,48795.532881
-600.0,600,48812.167557
-600.0,600,48892.524893
-1560.0,561,48986.173921
-600.0,600,48995.867724
-600.0,600,49062.8837
-600.0,600,49065.551579
-1023.0,24,49075.618546
-600.0,600,49101.988913
-600.0,600,49113.003845
-600.0,600,49129.272611
-1066.0,67,49164.499898
-600.0,600,49209.331982
-1136.0,137,49236.764031
-600.0,600,49302.861483
-600.0,600,49312.324502
-1381.0,382,49314.426081
-600.0,600,49382.561098
-600.0,600,49392.79883
-600.0,600,49418.430137
-600.0,600,49526.535562
-600.0,600,49554.063359
-1571.0,572,49616.634343
-600.0,600,49619.750886
-600.0,600,49629.260403
-600.0,600,49699.843229
-600.0,600,49709.716288
-1024.0,25,49722.978854
-600.0,600,49910.735531
-1026.0,27,49924.127516
-600.0,600,50017.081368
-600.0,600,50043.906996
-600.0,600,50107.007012
-600.0,600,50110.159421
-600.0,600,50119.555858
-600.0,600,50190.260872
-600.0,600,50213.62056
-600.0,600,50240.75761
-1111.0,112,50272.813731
-1260.0,261,50328.445772
-600.0,600,50334.325478
-600.0,600,50362.516431
-600.0,600,50426.043804
-600.0,600,50429.190224
-600.0,600,50438.796062
-1416.0,417,50557.651121
-600.0,600,50560.723809
-600.0,600,50593.135489
-600.0,600,50649.130401
-1136.0,137,50665.935069
-600.0,600,50682.340486
-1112.0,113,50742.935113
-600.0,600,50746.046418
-600.0,600,50749.122036
-600.0,600,50758.484811
-1180.0,181,50841.64664
-600.0,600,50876.253966
-600.0,600,50879.328142
-1107.0,108,50898.955263
-1359.0,360,50934.071921
-1506.0,507,50935.699504
-600.0,600,50968.639661
-1044.0,45,50992.537879
-1302.0,303,51041.218676
-1033.0,34,51059.438309
-600.0,600,51068.340979
-600.0,600,51077.903591
-600.0,600,51194.749305
-1259.0,260,51205.166126
-600.0,600,51217.194642
-600.0,600,51252.199628
-600.0,600,51253.807904
-1089.0,90,51301.621905
-600.0,600,51309.990801
-1112.0,113,51312.071432
-1452.0,453,51317.497747
-1024.0,25,51325.257591
-1053.0,54,51330.37574
-1061.0,62,51342.982347
-1260.0,261,51344.020992
-1081.0,82,51369.130775
-600.0,600,51377.207927
-1407.0,408,51411.685738
-1304.0,305,51479.650771
-1061.0,62,51512.835141
-600.0,600,51536.57728
-1050.0,51,51539.757558
-1372.0,373,51541.362596
-1007.0,8,51543.988035
-1342.0,343,51559.544321
-1065.0,66,51579.318743
-1019.0,20,51589.843317
-1120.0,121,51623.838583
-600.0,600,51649.331115
-1217.0,218,51657.209973
-600.0,600,51663.045731
-1579.0,580,51677.688874
-1060.0,61,51689.747517
-1210.0,211,51702.236511
-600.0,600,51730.898033
-1178.0,179,51772.827728
-1056.0,57,51802.917075
-1007.0,8,51807.204857
-1202.0,203,51809.806543
-1034.0,35,51825.794289
-600.0,600,51855.754381
-1303.0,304,51892.273364
-1131.0,132,51895.987844
-1027.0,28,51910.817063
-600.0,600,51942.458752
-1119.0,120,51955.61466
-600.0,600,51968.015461
-600.0,600,51981.860327
-600.0,600,52008.321395
-1136.0,137,52054.725718
-1479.0,480,52064.783391
-1055.0,56,52095.206914
-600.0,600,52175.199483
-1033.0,34,52193.244754
-1019.0,20,52204.122184
-600.0,600,52230.813294
-600.0,600,52262.949738
-600.0,600,52276.314672
-600.0,600,52288.452107
-600.0,600,52329.185557
-600.0,600,52375.581995
-600.0,600,52417.227607
-1421.0,422,52458.427091
-1164.0,165,52465.832771
-1005.0,6,52469.078853
-1116.0,117,52520.760266
-600.0,600,52526.75893
-1068.0,69,52558.759222
-600.0,600,52781.035355
-600.0,600,52794.370607
-1086.0,87,52799.561436
-600.0,600,52806.310768
-600.0,600,52846.080479
-1124.0,125,52859.826489
-1125.0,126,52865.983656
-1073.0,74,52899.425617
-1108.0,109,52904.332701
-1075.0,76,52906.434633
-600.0,600,52932.730845
-1054.0,55,52962.116544
-600.0,600,52984.226465
-1022.0,23,52996.624441
-1005.0,6,52999.717155
-1064.0,65,53034.739084
-1140.0,141,53038.006754
-600.0,600,53042.387275
-1312.0,313,53072.5087
-1076.0,77,53076.294308
-1514.0,515,53081.735109
-600.0,600,53101.540478
-1177.0,178,53167.760645
-1185.0,186,53201.788112
-600.0,600,53222.28988
-600.0,600,53229.239429
-1200.0,201,53310.964404
-1045.0,46,53335.330453
-600.0,600,53361.720487
-600.0,600,53366.075706
-600.0,600,53399.726349
-600.0,600,53405.037012
-1092.0,93,53411.376298
-600.0,600,53491.522563
-600.0,600,53546.13045
-600.0,600,53553.215962
-600.0,600,53660.865246
-600.0,600,53691.693449
-1007.0,8,53696.066599
-600.0,600,53725.562788
-600.0,600,53731.003824
-600.0,600,53737.446268
-46.0,47,53763.550189
-1287.0,288,53817.061871
-600.0,600,53818.670447
-1034.0,35,53837.466124
-1057.0,58,53848.333404
-1185.0,186,53864.222726
-1055.0,56,53867.99411
-600.0,600,53872.824575
-600.0,600,53879.748807
-1134.0,135,53941.229044
-1404.0,405,53950.749249
-600.0,600,54021.102469
-1031.0,32,54038.242063
-600.0,600,54050.755828
-1121.0,122,54103.839456
-1016.0,17,54112.94466
-600.0,600,54172.24763
-600.0,600,54187.811662
-600.0,600,54196.439145
-600.0,600,54203.517062
-1059.0,60,54220.402167
-1022.0,23,54232.76704
-1530.0,531,54237.089102
-1092.0,93,54246.986649
-600.0,600,54264.810217
-1075.0,76,54278.064393
-1252.0,253,54339.862643
-1122.0,123,54344.1392
-600.0,600,54373.776816
-1126.0,127,54408.221868
-600.0,600,54436.325641
-600.0,600,54495.294136
-600.0,600,54555.332786
-1298.0,299,54568.649863
-600.0,600,54569.163176
-600.0,600,54586.865023
-1043.0,44,54610.394343
-600.0,600,54665.666194
-1002.0,3,54667.214279
-600.0,600,54695.270314
-1366.0,367,54751.204147
-600.0,600,54757.053602
-1066.0,67,54792.834325
-600.0,600,54816.051334
-1076.0,77,54858.091481
-1164.0,165,54882.406285
-600.0,600,54890.793
-600.0,600,54891.350156
-600.0,600,54932.841823
-1381.0,382,54958.137609
-1037.0,38,54978.772408
-600.0,600,54991.563927
-1044.0,45,55003.52076
-600.0,600,55020.033215
-1092.0,93,55071.537498
-1087.0,88,55121.276766
-600.0,600,55191.50341
-1494.0,495,55210.410122
-1034.0,35,55211.59305
-600.0,600,55217.294364
-600.0,600,55225.741566
-600.0,600,55226.304302
-1034.0,35,55246.137246
-1120.0,121,55280.169676
-1340.0,341,55316.050798
-600.0,600,55331.065208
-600.0,600,55343.987522
-1044.0,45,55371.15578
-1161.0,162,55374.550094
-1141.0,142,55399.74842
-1056.0,57,55404.899251
-600.0,600,55749.831468
-600.0,600,55756.19519
-1414.0,415,55764.734467
-600.0,600,55764.734526
-1009.0,10,55770.171302
-1034.0,35,55775.622723
-600.0,600,55785.01016
-600.0,600,55914.975078
-600.0,600,55941.059936
-600.0,600,55945.725337
-1038.0,39,55964.617928
-1013.0,14,55972.687371
-1056.0,57,56006.359364
-1017.0,18,56016.990803
-1004.0,5,56019.96855
-1433.0,434,56031.735031
-600.0,600,56101.810552
-600.0,600,56117.860406
-600.0,600,56123.26106
-600.0,600,56138.445462
-1177.0,178,56219.236548
-600.0,600,56266.040498
-1006.0,7,56270.090498
-600.0,600,56296.112872
-1038.0,39,56319.221403
-600.0,600,56371.562777
-600.0,600,56383.012129
-1034.0,35,56392.56164
-600.0,600,56455.801112
-600.0,600,56478.101131
-600.0,600,56493.198985
-1090.0,91,56531.090428
-600.0,600,56575.113633
-600.0,600,56625.650187
-1144.0,145,56658.946378
-600.0,600,56673.877877
-1161.0,162,56719.092526
-600.0,600,56734.836943
-600.0,600,56743.323612
-600.0,600,56804.161685
-600.0,600,56842.605603
-600.0,600,56880.942395
-1069.0,70,56883.970225
-1135.0,136,56965.43226
-600.0,600,57012.789301
-600.0,600,57027.870153
-600.0,600,57073.339661
-600.0,600,57088.966167
-600.0,600,57097.790775
-600.0,600,57157.291674
-1020.0,21,57169.248552
-600.0,600,57230.982992
-600.0,600,57310.614026
-59.0,60,57344.995647
-600.0,600,57356.895473
-600.0,600,57372.241094
-1119.0,120,57414.757865
-600.0,600,57418.108272
-1030.0,31,57433.269299
-600.0,600,57433.911364
-600.0,600,57443.085279
-600.0,600,57517.545163
-600.0,600,57579.501675
-600.0,600,57706.792201
-600.0,600,57720.454825
-600.0,600,57765.296518
-600.0,600,57780.167138
-600.0,600,57780.746986
-600.0,600,57789.270279
-600.0,600,57863.11716
-600.0,600,57925.934036
