#{"t_start": 1769887389.2763064, "env_id": "None"}
r,l,t
-13.237312,600,1308.814214
-14.349451,600,1513.746799
-14.31512,600,1513.851275
-15.149331,600,1518.565239
-12.773053,600,1529.047632
-13.863458,600,1529.047707
-11.906233,600,1533.287737
-12.676562,600,1538.81356
-12.524758,600,1540.959761
-12.825935,600,1545.695068
-9.709674,600,1561.181015
-13.079297,600,1561.972558
-11.655856,600,1569.734408
-9.44199,600,1580.915093
-5.355191,600,1581.0241
-12.839115,600,1585.60358
-11.48704,600,1596.120661
-8.810206,600,1596.120724
-11.097094,600,1600.45322
-9.09534,600,1606.133546
-8.371012,600,1608.293979
-10.905831,600,1613.29082
4.5561438,384,1624.437384
-9.130037,600,1628.876799
-9.25566,600,1629.741739
-9.257011,600,1637.647671
-10.21737,600,1648.793916
-10.39723,600,1653.735948
-8.798818,600,1664.377102
-8.6409445,600,1664.377176
-9.751969,600,1668.66365
-8.959148,600,1674.303205
-7.994907,600,1676.438882
-5.8452387,600,1681.375224
-8.294277,600,1692.443326
-7.662507,600,1696.808432
-8.164073,600,1697.593226
-6.1329412,600,1705.494269
-5.5959263,600,1716.613333
-7.719763,600,1721.453466
-7.5425878,600,1732.209343
-4.4606376,600,1732.209403
-6.36806,600,1736.575917
-8.608378,600,1742.182002
-6.674834,600,1744.296808
-5.273832,600,1749.224128
-8.261766,600,1760.188463
-6.723588,600,1764.467388
-0.2113325,600,1765.311295
-7.6824574,600,1773.333162
-12.086764,212,1784.19572
-6.881212,600,1784.573551
-6.952348,600,1789.452108
-7.027435,600,1799.932578
-5.5487576,600,1799.932644
-3.4610972,600,1804.316256
-5.723026,600,1810.053277
-4.8752384,600,1812.245641
-1.6100769,600,1817.21822
9.921859,180,1830.586158
-6.942064,600,1832.671563
-3.6394007,600,1833.401623
-3.7544706,600,1841.45951
-3.4395757,600,1852.325141
-5.4558887,600,1852.668363
-3.9550986,600,1857.476971
-4.088409,600,1868.182491
-6.3142676,600,1868.182558
-4.969456,600,1872.536406
-10.9821005,67,1875.731287
-5.4600716,600,1880.156825
-2.880387,600,1884.960338
-1.4610319,600,1898.475227
-4.639545,600,1900.654461
-7.8980317,600,1901.425914
-3.649593,600,1909.148696
-4.5275407,600,1919.970493
-4.416881,600,1920.311754
-5.3273516,600,1925.307178
-4.686114,600,1935.884202
9.551228,171,1939.782818
-4.630709,600,1940.268517
-8.991018,288,1941.852194
-5.8103824,600,1943.490818
-4.135554,600,1947.965683
-4.302659,600,1952.83743
-10.406233,114,1965.791597
-3.0292048,600,1966.247079
-4.8053083,600,1968.350245
-1.8154621,600,1969.144419
-4.093406,600,1987.598517
-7.8739862,229,1991.301534
-0.1749149,600,1992.757102
-12.255491,505,1996.557478
-1.6307398,600,2003.316875
-2.784607,600,2007.551912
-3.8996317,600,2009.210066
-3.2563994,600,2010.879085
-2.158747,600,2015.452891
-2.719472,600,2033.725427
-1.3982759,600,2035.814519
-3.5521464,600,2036.573372
-1.9648885,600,2055.272643
-0.07611976,600,2058.952786
-2.227673,600,2060.366348
9.554455,455,2060.471231
-1.8681631,600,2064.098177
-1.4622017,600,2070.836372
-1.7483256,600,2267.06539
-2.0347674,600,2270.289512
-1.6887724,600,2274.729574
