#{"t_start": 1768616615.9533436, "env_id": "None"}
r,l,t
0.87279487,600,1186.547615
0.8975244,600,1203.34512
2.947284,600,1214.290245
0.6972178,600,1214.290301
1.7281976,600,1214.290324
4.7623787,600,1220.527409
0.4103995,600,1227.620285
0.41065726,600,1231.727226
-0.10888292,600,1233.641041
2.6204555,600,1239.076374
2.7970192,600,1241.241318
0.13149211,600,1255.015762
0.73015106,600,1257.514233
0.8038383,600,1274.360923
13.471363,364,1274.937075
1.1440643,600,1285.229996
4.240686,600,1285.230054
1.8036988,600,1285.23008
0.96473134,600,1291.45737
2.3331203,600,1298.47394
0.6835626,600,1304.584605
0.7371748,600,1310.141242
3.098785,600,1312.230299
0.3985965,600,1325.814043
1.8941177,600,1328.342227
1.4668097,600,1507.424251
0.96412283,600,1507.981021
2.3348916,600,1518.263423
5.209888,600,1518.26348
0.75288785,600,1518.263491
1.3917949,600,1524.49117
1.3171628,600,1531.535272
-0.13432252,600,1537.622622
0.25899947,600,1542.981852
5.697107,600,1545.059956
2.5879772,600,1558.970816
3.2281964,600,1561.417304
1.6439546,600,1578.14537
2.4797428,600,1578.761865
1.0687915,600,1589.23025
0.9622317,600,1589.230306
3.383218,600,1589.230317
0.7610341,600,1595.309018
0.55888444,600,1602.29405
0.6810742,600,1608.324602
0.94898707,600,1613.777642
0.11765827,600,1615.921825
3.100497,600,1629.612083
4.011805,600,1632.086228
1.1721348,600,1648.746547
0.009400968,600,1649.330025
3.0420341,600,1659.677107
2.0888326,600,1659.67718
-0.083691545,600,1659.6772
1.4305096,600,1665.845891
11.228188,353,1670.875538
1.7482842,600,1672.778336
3.84241,600,1678.843576
-0.6611356,600,1684.376643
-0.23649572,600,1686.630926
0.05674442,600,1702.942134
0.20048834,600,1719.70548
1.6634912,600,1720.300845
3.3440387,600,1730.781982
3.2130895,600,1730.782036
2.4770288,600,1730.782047
2.2117393,600,1736.996348
0.58249015,600,1742.208189
0.062677555,600,1744.179282
1.2000049,600,1750.309035
2.0917394,600,1755.7426
-0.12742592,600,1757.934616
2.6072524,600,1774.333696
0.8218277,600,1791.375529
2.5022776,600,1791.998449
1.3899931,600,1802.548719
1.4467068,600,1802.548777
-0.3362392,600,1802.548789
2.989013,600,1808.816052
11.032519,92,1813.533319
0.62246215,600,1814.134755
0.34983793,600,1815.988071
1.023878,600,1821.920138
1.1494776,600,1827.452303
1.3141524,600,1829.562605
0.60188216,600,1845.363621
11.0168,345,1853.780082
2.4995582,600,1861.998634
0.3811142,600,1862.575936
-6.097599,425,1865.630731
-7.1322584,557,1867.867564
2.3201568,600,1872.964571
-0.496858,600,1879.231622
-9.929324,40,1884.041119
0.22828907,600,1884.515233
-9.965718,4,1884.515309
1.2659421,600,1892.420995
1.639949,600,1897.802313
3.0188794,600,1899.919462
-5.0458364,467,1900.430085
13.744445,131,1915.262846
5.56775,600,1924.454525
2.3873417,600,1932.554823
0.33040753,600,1933.152512
15.764105,418,1933.535127
2.368316,600,1936.25225
1.9934827,600,1938.484187
1.0889047,600,1943.508161
-9.6864805,74,1947.123135
2.584648,600,1954.976518
-0.16621406,600,1962.865725
-0.2686677,600,1968.333001
2.01239,600,1970.923999
-4.557482,358,1974.855648
-9.330452,97,1982.433872
-9.080065,410,1984.658218
-9.519523,145,1985.519943
-8.037265,192,1985.622163
-9.385341,29,1985.839628
4.4210825,600,1985.958538
13.467373,508,1993.118066
0.0072817085,600,1995.080816
3.6802363,600,2004.267997
4.0791755,600,2014.325275
0.5476049,600,2018.046403
16.951586,277,2018.178833
5.357975,600,2025.918176
1.1130422,600,2045.892672
3.492652,600,2055.595301
2.9135826,600,2056.550458
4.8783665,600,2056.801529
4.297997,600,2056.916454
-9.706022,96,2057.157921
6.520875,600,2064.060633
0.77296895,600,2066.11712
14.367988,127,2071.76822
14.470381,488,2072.151153
3.4823089,600,2075.332658
3.7902977,600,2250.489581
0.105928,600,2250.626189
-9.433011,580,2255.710854
-9.956004,196,2256.171394
14.501749,201,2257.082178
-9.249745,86,2266.860277
-9.241974,243,2278.601657
-5.2887855,249,2279.183395
-9.860669,40,2283.837259
-0.60719854,600,2287.166209
0.282307,600,2288.109881
1.4021078,600,2288.41646
2.3293574,600,2288.659445
2.2192664,600,2295.559645
2.2526326,600,2297.538099
2.2729337,600,2306.736252
12.568707,121,2321.004082
3.6810963,600,2325.831052
3.964287,600,2326.301934
6.068029,600,2337.123594
0.26875916,600,2348.906513
-7.7143826,100,2348.906569
2.475239,600,2354.199239
-9.711386,61,2356.082122
2.5960886,600,2357.498314
2.6728387,600,2358.423708
3.3495183,600,2358.802052
4.9531293,600,2359.086718
2.0644133,600,2366.058031
1.6001039,600,2368.072482
-5.557281,303,2389.744155
5.4438276,600,2391.310712
1.9884923,600,2396.250415
2.4362624,600,2396.73742
14.543394,362,2410.659131
1.1131189,600,2419.433372
16.306568,533,2421.653373
16.738956,483,2422.693305
1.7901019,600,2426.684926
7.034617,600,2428.137064
-3.1439307,600,2429.076011
0.9847661,600,2429.393658
16.670753,493,2449.275815
11.179433,255,2452.56669
3.4742022,600,2460.277823
1.1266253,600,2466.686341
2.9509027,600,2467.11675
5.593367,600,2480.871094
2.1839013,600,2489.717701
3.2767148,600,2491.966402
2.316976,600,2496.884198
3.3444645,600,2498.223532
3.489159,600,2499.221966
11.093697,280,2499.333889
3.3690927,600,2499.572361
-10.044298,53,2505.339733
13.584862,152,2507.444911
0.060524225,600,2519.374408
2.5103164,600,2522.807516
1.9770379,600,2530.288587
11.81266,311,2535.618599
0.25475997,600,2537.15953
-9.376272,62,2542.898101
2.6135542,600,2550.996914
1.4202263,600,2562.269649
12.269283,195,2565.809013
4.1533504,600,2567.129279
1.9438374,600,2568.574113
4.2409353,600,2569.89504
3.578225,600,2575.758375
0.51052105,600,2577.935738
6.667897,600,2589.853839
7.4541245,600,2593.248676
17.06305,590,2599.750531
5.4631357,600,2607.742442
11.3778305,356,2609.070281
17.598179,347,2610.740071
1.6906127,600,2621.613289
6.992361,600,2632.858583
2.6707194,600,2636.605553
3.449041,600,2639.369839
5.5577188,600,2646.484497
7.4046125,600,2648.591298
-9.545834,129,2651.81587
5.875605,600,2660.585377
4.449469,600,2664.03687
3.215929,600,2670.589994
1.8486983,600,2678.504709
3.6675801,600,2679.819646
5.9342384,600,2681.491854
5.623245,600,2692.480226
13.908054,423,2698.361475
3.6602068,600,2703.454598
5.790941,600,2709.760824
4.051385,600,2716.945914
13.02425,456,2717.549265
14.139078,521,2721.839236
