#{"t_start": 1768953343.4971309, "env_id": "None"}
r,l,t
1.3323054,600,3465.437448
-2.0330594,600,3465.437503
1.4094826,600,3474.812392
0.493457,600,3475.760914
-0.5702523,600,3478.700742
0.113204755,600,3492.505821
-0.6157123,600,3493.48962
-1.7098548,600,3497.047904
0.061113406,600,3523.474698
-0.7906273,600,3523.942533
0.44674167,600,3525.359268
-1.0855296,600,3535.863613
0.23987684,600,3537.431309
-0.22216621,600,3537.431368
-2.195245,600,3546.855679
1.2277713,600,3547.801615
-0.911526,600,3550.664651
1.3612529,600,3564.585325
-1.4090371,600,3565.564177
-2.9391282,600,3569.242144
-1.6593992,600,3596.098312
-0.17964609,600,3596.607364
-2.201915,600,3598.070534
-0.8571219,600,3608.419321
2.9367805,600,3609.905375
-0.41716775,600,3609.905431
-0.28360295,600,3619.455739
-1.3477306,600,3620.437837
-0.7667982,600,3623.426688
-1.7098509,600,3637.190231
-1.8316298,600,3638.211636
0.46896863,600,3641.760274
-0.7481522,600,3668.295556
-0.42849234,600,3668.790447
-0.5278894,600,3670.292167
-0.24730408,600,3680.625143
-0.04522349,600,3682.125262
0.47835776,600,3682.125324
-0.13064815,600,3691.640909
0.36586624,600,3692.510302
0.30175748,600,3695.621543
0.39505902,600,3709.52985
1.6681784,600,3710.483598
-3.3182552,600,3714.12628
-5.421661,600,3741.040157
-5.0861645,600,3741.523232
-5.949635,600,3742.943909
-10.926609,248,3744.185296
-10.044583,12,3744.419043
-2.226046,600,3753.431527
-1.7041295,600,3754.954707
-4.7939487,600,3754.954774
-3.6674175,600,3764.42374
-0.98914194,600,3765.328626
-0.8607404,600,3768.445558
-1.5396614,600,3782.350898
-1.5396397,600,3783.361992
13.025528,488,3800.770959
2.970312,600,4010.266012
3.8932903,600,4013.365426
-5.2856445,600,4013.61455
-2.106051,600,4022.179308
1.6832981,600,4023.732484
-3.4045794,600,4023.732552
-2.42557,600,4032.944143
-0.54841214,600,4033.95381
-0.7691866,600,4036.867409
-0.7571554,600,4050.642649
0.7047261,600,4051.620566
-12.131392,91,4062.258152
-8.198309,600,4068.6439
-13.207884,484,4071.010572
-4.2004476,600,4081.569031
-1.3557717,600,4084.65867
-2.1170042,600,4093.66609
-8.108803,600,4095.295144
-8.641135,600,4095.295199
-7.8485527,600,4104.555984
-0.12320057,600,4105.486017
-1.6382003,600,4108.482203
-0.80687785,600,4122.289823
1.9813725,600,4134.12227
-2.525322,600,4140.534348
-1.6477185,600,4143.060168
-9.63774,346,4146.2291
-1.9451838,600,4153.696907
-2.0485446,600,4156.755983
-0.8629514,600,4165.837259
-2.585115,600,4167.36492
-0.6936852,600,4167.364995
1.587917,600,4177.824716
-1.5163802,600,4180.82963
-1.818494,600,4194.547801
-0.7236277,600,4206.452585
2.0573213,600,4212.750003
0.5523679,600,4215.201982
-0.43424663,600,4218.399387
